date,value
20000101,0.0
20000102,0.0
20000103,0.3
20000104,1.68
20000105,5.92
20000106,1.37
20000107,0.76
20000108,0.2
20000109,0.24
20000110,0.2
20000111,2.61
20000112,2.75
20000113,4.06
20000114,0.87
20000115,0.07
20000116,0.01
20000117,0.0
20000118,0.61
20000119,1.66
20000120,0.96
20000121,4.95
20000122,4.63
20000123,1.63
20000124,6.03
20000125,1.82
20000126,0.37
20000127,0.01
20000128,0.0
20000129,0.0
20000130,0.0
20000131,0.0
20000201,0.0
20000202,0.0
20000203,0.04
20000204,0.3
20000205,3.87
20000206,1.88
20000207,0.1
20000208,0.06
20000209,0.0
20000210,0.25
20000211,0.51
20000212,1.97
20000213,8.64
20000214,12.59
20000215,12.03
20000216,2.73
20000217,28.61
20000218,2.43
20000219,3.01
20000220,9.95
20000221,7.63
20000222,2.9
20000223,1.03
20000224,1.56
20000225,0.21
20000226,1.44
20000227,23.73
20000228,8.77
20000229,4.1
20000301,4.42
20000302,0.0
20000303,1.5
20000304,3.07
20000305,1.6
20000306,2.41
20000307,0.05
20000308,0.0
20000309,0.0
20000310,0.0
20000311,0.01
20000312,1.09
20000313,0.6
20000314,0.02
20000315,0.68
20000316,0.56
20000317,0.0
20000318,0.0
20000319,0.19
20000320,5.24
20000321,0.54
20000322,25.08
20000323,6.7
20000324,12.54
20000325,4.71
20000326,3.2
20000327,5.37
20000328,5.12
20000329,1.28
20000330,0.22
20000331,0.84
20000401,1.53
20000402,2.74
20000403,2.28
20000404,0.27
20000405,0.0
20000406,0.0
20000407,0.0
20000408,0.0
20000409,0.0
20000410,0.0
20000411,1.83
20000412,0.13
20000413,0.03
20000414,2.16
20000415,0.99
20000416,0.69
20000417,2.67
20000418,4.82
20000419,5.48
20000420,3.88
20000421,0.0
20000422,0.0
20000423,0.0
20000424,0.0
20000425,0.0
20000426,0.0
20000427,0.0
20000428,0.63
20000429,1.42
20000430,1.68
20000501,3.55
20000502,2.06
20000503,0.0
20000504,0.0
20000505,0.0
20000506,0.17
20000507,3.17
20000508,2.04
20000509,0.0
20000510,0.0
20000511,0.0
20000512,0.0
20000513,0.27
20000514,2.48
20000515,0.05
20000516,0.0
20000517,0.0
20000518,0.0
20000519,0.0
20000520,0.0
20000521,0.0
20000522,0.0
20000523,0.0
20000524,0.0
20000525,0.0
20000526,0.0
20000527,0.0
20000528,0.0
20000529,0.0
20000530,0.0
20000531,0.0
20000601,0.0
20000602,0.0
20000603,0.0
20000604,0.0
20000605,0.0
20000606,0.0
20000607,0.01
20000608,0.0
20000609,0.0
20000610,0.0
20000611,0.0
20000612,0.0
20000613,0.0
20000614,0.0
20000615,0.0
20000616,0.0
20000617,0.0
20000618,0.0
20000619,0.0
20000620,0.0
20000621,0.0
20000622,0.0
20000623,0.0
20000624,0.0
20000625,0.0
20000626,0.0
20000627,0.0
20000628,0.0
20000629,0.0
20000630,0.0
20000701,0.0
20000702,0.0
20000703,0.0
20000704,0.0
20000705,0.0
20000706,0.0
20000707,0.0
20000708,0.0
20000709,0.0
20000710,0.0
20000711,0.0
20000712,0.0
20000713,0.0
20000714,0.0
20000715,0.0
20000716,0.0
20000717,0.0
20000718,0.0
20000719,0.0
20000720,0.0
20000721,0.0
20000722,0.0
20000723,0.0
20000724,0.0
20000725,0.0
20000726,0.0
20000727,0.0
20000728,0.0
20000729,0.0
20000730,0.0
20000731,0.0
20000801,0.0
20000802,0.0
20000803,0.0
20000804,0.0
20000805,0.0
20000806,0.0
20000807,0.0
20000808,0.0
20000809,0.0
20000810,0.0
20000811,0.0
20000812,0.0
20000813,0.0
20000814,0.0
20000815,0.0
20000816,0.0
20000817,0.0
20000818,0.0
20000819,0.0
20000820,0.0
20000821,0.0
20000822,0.0
20000823,0.0
20000824,0.1
20000825,0.0
20000826,0.0
20000827,0.0
20000828,0.0
20000829,0.0
20000830,0.0
20000831,0.0
20000901,0.0
20000902,0.0
20000903,0.0
20000904,0.0
20000905,0.0
20000906,0.0
20000907,0.0
20000908,0.0
20000909,0.0
20000910,0.0
20000911,0.0
20000912,0.0
20000913,0.0
20000914,0.03
20000915,0.02
20000916,0.0
20000917,0.0
20000918,0.0
20000919,0.0
20000920,0.0
20000921,0.0
20000922,0.0
20000923,0.0
20000924,0.0
20000925,0.0
20000926,0.0
20000927,0.0
20000928,0.0
20000929,0.0
20000930,0.0
20001001,0.0
20001002,0.01
20001003,0.0
20001004,0.0
20001005,0.0
20001006,0.0
20001007,0.0
20001008,0.03
20001009,0.0
20001010,0.03
20001011,1.03
20001012,0.01
20001013,0.03
20001014,0.02
20001015,1.43
20001016,0.27
20001017,0.01
20001018,0.0
20001019,0.0
20001020,0.0
20001021,2.75
20001022,4.88
20001023,0.38
20001024,0.0
20001025,0.51
20001026,1.4
20001027,0.07
20001028,0.0
20001029,0.0
20001030,0.0
20001031,0.0
20001101,0.0
20001102,0.03
20001103,0.0
20001104,0.0
20001105,0.09
20001106,0.1
20001107,0.0
20001108,0.0
20001109,0.09
20001110,0.0
20001111,0.0
20001112,0.0
20001113,0.0
20001114,0.0
20001115,0.0
20001116,0.0
20001117,0.0
20001118,0.0
20001119,0.0
20001120,0.0
20001121,0.0
20001122,0.06
20001123,0.07
20001124,0.08
20001125,0.04
20001126,0.11
20001127,0.0
20001128,0.0
20001129,0.05
20001130,11.12
20001201,0.48
20001202,0.68
20001203,0.93
20001204,2.18
20001205,0.72
20001206,1.73
20001207,1.74
20001208,0.06
20001209,0.03
20001210,0.0
20001211,0.0
20001212,0.0
20001213,0.0
20001214,0.0
20001215,0.0
20001216,0.0
20001217,1.65
20001218,0.81
20001219,2.06
20001220,0.02
20001221,0.05
20001222,0.25
20001223,0.91
20001224,0.71
20001225,0.21
20001226,0.07
20001227,0.0
20001228,0.0
20001229,0.14
20001230,0.01
20001231,0.04
20010101,0.0
20010102,0.0
20010103,0.0
20010104,0.0
20010105,0.0
20010106,0.0
20010107,0.01
20010108,0.0
20010109,0.01
20010110,0.04
20010111,9.86
20010112,2.78
20010113,0.47
20010114,0.0
20010115,0.11
20010116,0.88
20010117,0.01
20010118,0.99
20010119,3.58
20010120,1.55
20010121,1.71
20010122,5.76
20010123,3.29
20010124,0.28
20010125,6.11
20010126,8.03
20010127,7.86
20010128,12.1
20010129,7.48
20010130,6.57
20010131,4.98
20010201,0.16
20010202,0.0
20010203,0.0
20010204,0.0
20010205,1.07
20010206,0.39
20010207,0.05
20010208,0.81
20010209,0.85
20010210,0.06
20010211,1.66
20010212,5.6
20010213,14.9
20010214,3.3
20010215,0.27
20010216,0.65
20010217,0.34
20010218,0.0
20010219,0.0
20010220,0.13
20010221,0.26
20010222,0.43
20010223,0.08
20010224,9.48
20010225,12.81
20010226,5.75
20010227,3.85
20010228,0.05
20010301,0.0
20010302,0.0
20010303,0.0
20010304,0.0
20010305,0.05
20010306,0.01
20010307,0.32
20010308,0.32
20010309,0.34
20010310,0.32
20010311,0.11
20010312,2.17
20010313,1.24
20010314,0.44
20010315,0.16
20010316,0.1
20010317,0.16
20010318,0.93
20010319,2.03
20010320,1.74
20010321,0.88
20010322,0.04
20010323,0.01
20010324,0.0
20010325,0.0
20010326,0.03
20010327,0.0
20010328,0.04
20010329,0.22
20010330,0.27
20010331,2.86
20010401,3.42
20010402,5.07
20010403,5.68
20010404,0.69
20010405,7.78
20010406,43.15
20010407,6.71
20010408,0.27
20010409,0.1
20010410,0.06
20010411,0.8
20010412,0.2
20010413,0.21
20010414,0.98
20010415,7.4
20010416,0.9
20010417,0.36
20010418,0.6
20010419,0.08
20010420,0.01
20010421,0.0
20010422,0.26
20010423,2.95
20010424,0.59
20010425,2.31
20010426,14.71
20010427,3.59
20010428,0.0
20010429,8.26
20010430,10.56
20010501,5.18
20010502,1.33
20010503,1.41
20010504,0.4
20010505,0.0
20010506,0.0
20010507,0.0
20010508,0.0
20010509,0.0
20010510,0.0
20010511,0.0
20010512,0.0
20010513,0.0
20010514,0.0
20010515,0.0
20010516,0.0
20010517,0.0
20010518,0.0
20010519,0.0
20010520,0.0
20010521,0.0
20010522,0.0
20010523,0.0
20010524,0.0
20010525,0.0
20010526,0.0
20010527,0.0
20010528,0.0
20010529,0.0
20010530,0.0
20010531,0.0
20010601,0.0
20010602,0.0
20010603,0.0
20010604,0.0
20010605,0.0
20010606,0.0
20010607,0.0
20010608,0.0
20010609,0.0
20010610,0.0
20010611,0.0
20010612,0.0
20010613,0.0
20010614,0.0
20010615,0.0
20010616,0.0
20010617,0.0
20010618,0.0
20010619,0.0
20010620,0.0
20010621,0.0
20010622,0.01
20010623,0.37
20010624,0.0
20010625,0.0
20010626,0.0
20010627,0.0
20010628,0.0
20010629,0.0
20010630,0.0
20010701,0.0
20010702,0.01
20010703,0.06
20010704,0.0
20010705,0.0
20010706,1.62
20010707,1.6
20010708,0.88
20010709,0.24
20010710,0.0
20010711,0.0
20010712,0.0
20010713,0.0
20010714,0.0
20010715,0.67
20010716,0.02
20010717,0.0
20010718,0.0
20010719,0.0
20010720,0.0
20010721,0.0
20010722,0.0
20010723,0.0
20010724,0.0
20010725,0.0
20010726,0.0
20010727,0.0
20010728,0.0
20010729,0.0
20010730,0.0
20010731,0.0
20010801,0.0
20010802,0.0
20010803,0.0
20010804,0.0
20010805,0.0
20010806,0.0
20010807,0.0
20010808,0.0
20010809,0.0
20010810,0.0
20010811,0.0
20010812,0.0
20010813,0.0
20010814,0.0
20010815,0.0
20010816,0.0
20010817,0.0
20010818,0.0
20010819,0.0
20010820,0.0
20010821,0.0
20010822,0.0
20010823,0.0
20010824,0.0
20010825,0.0
20010826,0.0
20010827,0.0
20010828,0.0
20010829,0.0
20010830,0.0
20010831,0.0
20010901,0.0
20010902,0.0
20010903,0.0
20010904,0.0
20010905,0.0
20010906,0.0
20010907,0.0
20010908,0.0
20010909,0.0
20010910,0.0
20010911,0.0
20010912,0.0
20010913,0.0
20010914,0.0
20010915,0.01
20010916,1.82
20010917,5.51
20010918,0.0
20010919,0.0
20010920,0.0
20010921,0.0
20010922,0.0
20010923,0.0
20010924,0.0
20010925,0.0
20010926,0.0
20010927,0.0
20010928,0.0
20010929,0.0
20010930,0.0
20011001,0.0
20011002,0.0
20011003,0.0
20011004,0.0
20011005,0.0
20011006,0.0
20011007,0.47
20011008,1.78
20011009,1.08
20011010,2.66
20011011,2.38
20011012,0.19
20011013,0.0
20011014,0.0
20011015,0.0
20011016,0.01
20011017,0.0
20011018,0.0
20011019,0.0
20011020,0.0
20011021,0.0
20011022,0.0
20011023,0.01
20011024,0.07
20011025,0.0
20011026,0.0
20011027,0.0
20011028,0.0
20011029,0.0
20011030,0.0
20011031,0.0
20011101,0.05
20011102,0.76
20011103,0.28
20011104,0.0
20011105,0.36
20011106,0.0
20011107,0.56
20011108,0.06
20011109,0.0
20011110,0.0
20011111,0.07
20011112,0.0
20011113,0.0
20011114,0.0
20011115,0.0
20011116,0.02
20011117,0.06
20011118,0.08
20011119,0.0
20011120,0.0
20011121,0.0
20011122,0.11
20011123,2.09
20011124,8.1
20011125,0.9
20011126,1.76
20011127,0.34
20011128,0.12
20011129,0.2
20011130,0.04
20011201,0.0
20011202,0.0
20011203,0.0
20011204,0.0
20011205,0.0
20011206,0.0
20011207,1.25
20011208,2.36
20011209,3.85
20011210,0.17
20011211,0.01
20011212,0.17
20011213,0.41
20011214,0.17
20011215,0.14
20011216,0.0
20011217,0.63
20011218,0.32
20011219,0.12
20011220,0.12
20011221,0.0
20011222,0.0
20011223,0.0
20011224,0.0
20011225,0.0
20011226,0.0
20011227,0.0
20011228,0.0
20011229,0.0
20011230,0.0
20011231,0.0
20020101,0.01
20020102,0.24
20020103,0.33
20020104,0.05
20020105,0.11
20020106,0.66
20020107,0.0
20020108,0.0
20020109,1.76
20020110,0.9
20020111,0.0
20020112,0.0
20020113,0.98
20020114,0.47
20020115,0.02
20020116,0.0
20020117,0.0
20020118,0.0
20020119,0.05
20020120,3.31
20020121,0.17
20020122,1.0
20020123,0.43
20020124,2.07
20020125,1.21
20020126,8.67
20020127,8.23
20020128,4.94
20020129,0.0
20020130,0.04
20020131,0.33
20020201,0.3
20020202,0.28
20020203,0.01
20020204,0.01
20020205,0.56
20020206,1.4
20020207,1.84
20020208,10.04
20020209,1.81
20020210,4.53
20020211,1.59
20020212,1.9
20020213,1.81
20020214,1.05
20020215,0.2
20020216,4.86
20020217,4.96
20020218,5.92
20020219,27.43
20020220,2.04
20020221,22.89
20020222,5.78
20020223,4.84
20020224,1.67
20020225,0.83
20020226,0.55
20020227,0.87
20020228,3.56
20020301,2.46
20020302,1.95
20020303,0.7
20020304,0.19
20020305,3.25
20020306,4.58
20020307,1.88
20020308,13.24
20020309,16.15
20020310,8.1
20020311,15.36
20020312,1.38
20020313,0.22
20020314,0.43
20020315,1.82
20020316,1.11
20020317,0.01
20020318,0.0
20020319,0.0
20020320,0.35
20020321,0.24
20020322,0.41
20020323,1.04
20020324,0.72
20020325,0.0
20020326,0.05
20020327,0.01
20020328,0.0
20020329,0.01
20020330,0.0
20020331,0.01
20020401,0.0
20020402,0.22
20020403,0.09
20020404,0.0
20020405,0.0
20020406,0.07
20020407,0.12
20020408,1.69
20020409,0.57
20020410,0.42
20020411,0.15
20020412,0.77
20020413,0.49
20020414,0.19
20020415,0.08
20020416,0.2
20020417,0.0
20020418,0.0
20020419,0.0
20020420,0.0
20020421,0.02
20020422,1.61
20020423,6.28
20020424,0.35
20020425,1.13
20020426,0.01
20020427,0.0
20020428,0.0
20020429,0.0
20020430,0.0
20020501,0.0
20020502,0.0
20020503,0.0
20020504,0.0
20020505,0.0
20020506,0.0
20020507,0.0
20020508,0.0
20020509,0.0
20020510,0.0
20020511,0.0
20020512,0.0
20020513,0.0
20020514,0.0
20020515,0.0
20020516,0.0
20020517,0.0
20020518,0.0
20020519,0.0
20020520,0.0
20020521,0.15
20020522,0.0
20020523,0.0
20020524,0.0
20020525,0.0
20020526,0.1
20020527,0.14
20020528,0.04
20020529,0.19
20020530,0.02
20020531,0.01
20020601,0.0
20020602,0.0
20020603,0.0
20020604,0.0
20020605,0.0
20020606,0.0
20020607,0.0
20020608,0.0
20020609,0.0
20020610,0.0
20020611,0.0
20020612,0.0
20020613,0.0
20020614,0.0
20020615,0.0
20020616,0.0
20020617,0.0
20020618,0.0
20020619,0.0
20020620,0.0
20020621,0.0
20020622,0.0
20020623,0.0
20020624,0.0
20020625,0.0
20020626,0.0
20020627,0.0
20020628,0.0
20020629,0.0
20020630,0.0
20020701,0.0
20020702,0.0
20020703,0.0
20020704,0.0
20020705,0.0
20020706,0.0
20020707,0.0
20020708,0.0
20020709,0.0
20020710,0.0
20020711,0.0
20020712,0.0
20020713,0.0
20020714,0.0
20020715,0.0
20020716,0.0
20020717,0.0
20020718,0.0
20020719,0.0
20020720,0.0
20020721,0.0
20020722,0.0
20020723,0.0
20020724,0.0
20020725,0.0
20020726,0.0
20020727,0.0
20020728,0.0
20020729,0.0
20020730,0.0
20020731,0.0
20020801,0.0
20020802,0.0
20020803,0.0
20020804,0.0
20020805,0.0
20020806,0.0
20020807,0.0
20020808,0.0
20020809,0.0
20020810,0.0
20020811,0.0
20020812,0.0
20020813,0.0
20020814,0.0
20020815,0.0
20020816,0.0
20020817,0.0
20020818,0.0
20020819,0.0
20020820,0.27
20020821,0.05
20020822,0.0
20020823,0.01
20020824,0.0
20020825,0.0
20020826,0.03
20020827,0.02
20020828,0.03
20020829,0.0
20020830,0.0
20020831,0.0
20020901,0.0
20020902,0.0
20020903,0.0
20020904,0.0
20020905,0.0
20020906,0.0
20020907,0.0
20020908,0.0
20020909,0.0
20020910,0.0
20020911,0.0
20020912,0.0
20020913,0.0
20020914,0.0
20020915,0.0
20020916,0.0
20020917,0.0
20020918,0.0
20020919,0.0
20020920,0.0
20020921,0.0
20020922,0.0
20020923,0.0
20020924,0.0
20020925,0.0
20020926,0.05
20020927,0.0
20020928,0.0
20020929,0.0
20020930,0.0
20021001,0.0
20021002,0.0
20021003,0.0
20021004,0.0
20021005,0.04
20021006,0.02
20021007,0.0
20021008,0.0
20021009,0.41
20021010,1.76
20021011,0.12
20021012,0.0
20021013,0.0
20021014,0.0
20021015,0.0
20021016,0.0
20021017,0.0
20021018,0.0
20021019,0.0
20021020,0.0
20021021,0.01
20021022,0.06
20021023,0.26
20021024,0.01
20021025,0.11
20021026,0.03
20021027,0.08
20021028,0.54
20021029,0.02
20021030,0.46
20021031,1.5
20021101,5.34
20021102,0.06
20021103,0.0
20021104,0.0
20021105,0.0
20021106,0.0
20021107,0.18
20021108,0.09
20021109,0.23
20021110,0.0
20021111,0.2
20021112,0.31
20021113,0.0
20021114,0.0
20021115,0.0
20021116,0.02
20021117,1.48
20021118,0.44
20021119,0.18
20021120,0.08
20021121,0.25
20021122,0.18
20021123,0.23
20021124,0.66
20021125,0.54
20021126,2.61
20021127,2.09
20021128,2.09
20021129,1.67
20021130,1.54
20021201,7.56
20021202,7.98
20021203,1.43
20021204,2.57
20021205,1.25
20021206,2.58
20021207,0.24
20021208,0.16
20021209,0.43
20021210,0.56
20021211,0.16
20021212,0.0
20021213,0.0
20021214,0.0
20021215,0.0
20021216,0.0
20021217,0.0
20021218,0.0
20021219,0.01
20021220,0.0
20021221,0.0
20021222,0.21
20021223,0.67
20021224,0.02
20021225,0.01
20021226,0.15
20021227,0.16
20021228,0.0
20021229,0.0
20021230,0.02
20021231,1.15
20030101,1.2
20030102,0.08
20030103,0.0
20030104,0.5
20030105,0.37
20030106,10.56
20030107,1.78
20030108,0.01
20030109,0.0
20030110,0.15
20030111,0.22
20030112,0.26
20030113,0.02
20030114,0.01
20030115,0.09
20030116,0.26
20030117,0.69
20030118,0.01
20030119,0.09
20030120,0.15
20030121,1.48
20030122,0.55
20030123,0.6
20030124,0.18
20030125,0.0
20030126,0.13
20030127,0.52
20030128,0.06
20030129,0.02
20030130,0.79
20030131,2.51
20030201,1.39
20030202,4.15
20030203,4.95
20030204,4.99
20030205,0.57
20030206,0.41
20030207,0.5
20030208,0.44
20030209,0.16
20030210,4.65
20030211,2.47
20030212,0.98
20030213,11.11
20030214,3.88
20030215,0.94
20030216,0.83
20030217,0.75
20030218,0.91
20030219,0.4
20030220,0.2
20030221,0.31
20030222,0.28
20030223,0.09
20030224,0.04
20030225,0.95
20030226,0.33
20030227,0.15
20030228,0.05
20030301,0.17
20030302,2.06
20030303,1.71
20030304,0.3
20030305,0.59
20030306,0.79
20030307,0.21
20030308,0.07
20030309,0.16
20030310,0.07
20030311,0.03
20030312,0.0
20030313,0.0
20030314,0.0
20030315,0.0
20030316,0.01
20030317,0.88
20030318,1.75
20030319,0.05
20030320,0.03
20030321,0.0
20030322,0.0
20030323,0.0
20030324,0.0
20030325,0.0
20030326,0.0
20030327,0.0
20030328,0.0
20030329,0.0
20030330,0.0
20030331,0.0
20030401,0.0
20030402,0.01
20030403,0.01
20030404,0.0
20030405,0.13
20030406,0.01
20030407,0.0
20030408,0.0
20030409,0.0
20030410,0.0
20030411,10.89
20030412,3.39
20030413,16.17
20030414,17.52
20030415,2.45
20030416,2.65
20030417,0.79
20030418,0.0
20030419,0.66
20030420,0.85
20030421,0.04
20030422,0.01
20030423,0.0
20030424,0.0
20030425,0.0
20030426,0.0
20030427,0.0
20030428,0.0
20030429,0.0
20030430,0.0
20030501,0.0
20030502,0.0
20030503,0.0
20030504,0.0
20030505,0.0
20030506,0.0
20030507,0.0
20030508,0.0
20030509,0.0
20030510,0.0
20030511,0.0
20030512,0.0
20030513,0.0
20030514,0.0
20030515,0.0
20030516,0.0
20030517,0.0
20030518,0.0
20030519,0.0
20030520,0.23
20030521,0.0
20030522,0.0
20030523,0.0
20030524,0.0
20030525,0.0
20030526,0.0
20030527,0.0
20030528,0.0
20030529,0.0
20030530,0.0
20030531,0.0
20030601,0.0
20030602,0.0
20030603,0.0
20030604,0.0
20030605,0.0
20030606,0.0
20030607,0.0
20030608,0.0
20030609,0.0
20030610,0.0
20030611,0.0
20030612,0.0
20030613,0.0
20030614,0.0
20030615,0.0
20030616,0.0
20030617,0.0
20030618,0.0
20030619,0.0
20030620,0.0
20030621,0.0
20030622,0.0
20030623,0.0
20030624,0.0
20030625,0.0
20030626,0.0
20030627,0.0
20030628,0.0
20030629,0.0
20030630,0.0
20030701,0.0
20030702,0.0
20030703,0.0
20030704,0.0
20030705,0.0
20030706,0.0
20030707,0.0
20030708,0.0
20030709,0.0
20030710,0.0
20030711,0.0
20030712,0.0
20030713,0.0
20030714,0.0
20030715,0.0
20030716,0.0
20030717,0.0
20030718,0.0
20030719,0.0
20030720,0.0
20030721,0.0
20030722,0.0
20030723,0.0
20030724,0.0
20030725,0.0
20030726,0.0
20030727,0.0
20030728,0.0
20030729,0.0
20030730,0.0
20030731,0.0
20030801,0.0
20030802,0.0
20030803,0.0
20030804,0.0
20030805,0.0
20030806,0.0
20030807,0.0
20030808,0.0
20030809,0.0
20030810,0.0
20030811,0.0
20030812,0.0
20030813,0.0
20030814,0.0
20030815,0.0
20030816,0.0
20030817,0.0
20030818,0.0
20030819,0.0
20030820,0.0
20030821,0.0
20030822,0.0
20030823,0.0
20030824,0.0
20030825,0.0
20030826,0.0
20030827,0.0
20030828,0.0
20030829,0.0
20030830,0.0
20030831,0.0
20030901,0.0
20030902,0.0
20030903,0.0
20030904,0.0
20030905,0.0
20030906,0.0
20030907,0.0
20030908,0.0
20030909,0.0
20030910,0.0
20030911,0.0
20030912,0.0
20030913,0.0
20030914,0.0
20030915,0.01
20030916,10.39
20030917,2.0
20030918,0.0
20030919,0.0
20030920,0.0
20030921,0.0
20030922,0.0
20030923,0.0
20030924,0.0
20030925,0.0
20030926,0.0
20030927,0.54
20030928,0.14
20030929,0.0
20030930,0.0
20031001,0.0
20031002,0.0
20031003,0.0
20031004,0.0
20031005,0.0
20031006,0.0
20031007,0.0
20031008,0.0
20031009,0.0
20031010,0.0
20031011,0.0
20031012,0.0
20031013,0.01
20031014,0.0
20031015,0.0
20031016,0.0
20031017,0.0
20031018,0.0
20031019,0.0
20031020,0.05
20031021,0.0
20031022,0.19
20031023,0.13
20031024,0.06
20031025,0.0
20031026,0.0
20031027,0.09
20031028,1.23
20031029,4.46
20031030,1.9
20031031,0.64
20031101,0.72
20031102,0.33
20031103,0.25
20031104,0.03
20031105,0.0
20031106,0.0
20031107,0.0
20031108,0.06
20031109,0.38
20031110,0.05
20031111,0.01
20031112,0.01
20031113,0.01
20031114,0.0
20031115,0.0
20031116,0.04
20031117,0.5
20031118,1.41
20031119,2.62
20031120,2.66
20031121,3.59
20031122,0.51
20031123,0.09
20031124,0.09
20031125,0.09
20031126,0.11
20031127,0.0
20031128,0.0
20031129,0.01
20031130,0.41
20031201,0.3
20031202,0.0
20031203,0.0
20031204,0.0
20031205,0.0
20031206,0.0
20031207,0.38
20031208,0.0
20031209,0.0
20031210,0.0
20031211,0.0
20031212,0.0
20031213,0.0
20031214,0.03
20031215,0.03
20031216,0.47
20031217,0.01
20031218,0.0
20031219,0.03
20031220,0.03
20031221,0.0
20031222,0.71
20031223,1.6
20031224,1.89
20031225,0.54
20031226,0.02
20031227,0.28
20031228,0.44
20031229,0.51
20031230,0.48
20031231,0.49
20040101,1.22
20040102,3.23
20040103,3.13
20040104,4.53
20040105,8.16
20040106,1.13
20040107,2.17
20040108,1.38
20040109,0.6
20040110,0.68
20040111,4.67
20040112,17.5
20040113,23.45
20040114,5.89
20040115,5.26
20040116,8.45
20040117,8.31
20040118,9.6
20040119,2.17
20040120,3.04
20040121,0.09
20040122,0.09
20040123,0.03
20040124,0.12
20040125,0.3
20040126,0.0
20040127,0.0
20040128,0.01
20040129,0.08
20040130,0.07
20040131,0.03
20040201,0.0
20040202,0.02
20040203,0.19
20040204,0.0
20040205,0.0
20040206,0.0
20040207,0.02
20040208,0.73
20040209,0.38
20040210,0.38
20040211,7.8
20040212,2.1
20040213,1.59
20040214,0.0
20040215,0.11
20040216,1.17
20040217,0.92
20040218,0.16
20040219,0.41
20040220,20.48
20040221,15.17
20040222,9.17
20040223,2.0
20040224,0.54
20040225,0.14
20040226,0.1
20040227,0.01
20040228,0.0
20040229,0.0
20040301,0.01
20040302,1.25
20040303,2.0
20040304,0.3
20040305,0.01
20040306,0.89
20040307,0.68
20040308,5.58
20040309,3.72
20040310,1.17
20040311,0.79
20040312,0.6
20040313,0.55
20040314,1.09
20040315,0.26
20040316,0.4
20040317,0.14
20040318,0.18
20040319,0.31
20040320,0.49
20040321,1.0
20040322,1.49
20040323,1.75
20040324,0.55
20040325,0.19
20040326,0.63
20040327,1.57
20040328,1.02
20040329,2.41
20040330,7.22
20040331,3.18
20040401,0.1
20040402,0.32
20040403,0.18
20040404,0.05
20040405,0.23
20040406,17.83
20040407,3.01
20040408,2.73
20040409,2.33
20040410,1.24
20040411,0.01
20040412,0.0
20040413,0.0
20040414,0.0
20040415,0.0
20040416,0.0
20040417,0.0
20040418,0.0
20040419,0.0
20040420,0.0
20040421,0.0
20040422,0.0
20040423,0.0
20040424,0.0
20040425,0.0
20040426,0.0
20040427,0.0
20040428,0.0
20040429,0.0
20040430,0.0
20040501,0.0
20040502,0.0
20040503,0.0
20040504,0.0
20040505,0.0
20040506,0.0
20040507,0.0
20040508,0.0
20040509,0.0
20040510,0.0
20040511,0.0
20040512,0.0
20040513,0.0
20040514,0.0
20040515,0.0
20040516,0.0
20040517,0.0
20040518,0.05
20040519,0.53
20040520,0.0
20040521,0.0
20040522,0.0
20040523,0.0
20040524,0.0
20040525,0.0
20040526,0.0
20040527,0.0
20040528,0.0
20040529,0.0
20040530,0.0
20040531,0.0
20040601,0.0
20040602,0.0
20040603,0.0
20040604,0.0
20040605,0.0
20040606,0.05
20040607,0.92
20040608,0.0
20040609,0.0
20040610,0.0
20040611,0.0
20040612,0.82
20040613,0.0
20040614,0.0
20040615,0.0
20040616,0.0
20040617,0.0
20040618,0.0
20040619,0.0
20040620,0.0
20040621,0.0
20040622,0.0
20040623,0.0
20040624,0.0
20040625,0.0
20040626,0.0
20040627,0.0
20040628,0.0
20040629,0.0
20040630,0.0
20040701,0.03
20040702,0.19
20040703,0.0
20040704,0.0
20040705,0.0
20040706,0.0
20040707,0.01
20040708,0.01
20040709,0.02
20040710,0.0
20040711,0.0
20040712,0.0
20040713,0.0
20040714,0.0
20040715,0.0
20040716,0.0
20040717,0.0
20040718,0.0
20040719,0.0
20040720,0.0
20040721,0.0
20040722,0.0
20040723,0.0
20040724,0.0
20040725,0.0
20040726,0.0
20040727,0.0
20040728,0.0
20040729,0.0
20040730,0.0
20040731,0.0
20040801,0.0
20040802,0.0
20040803,0.0
20040804,0.0
20040805,0.0
20040806,0.0
20040807,0.0
20040808,0.0
20040809,0.0
20040810,0.0
20040811,0.0
20040812,0.0
20040813,0.0
20040814,0.0
20040815,0.0
20040816,0.0
20040817,0.0
20040818,0.0
20040819,0.0
20040820,0.0
20040821,0.0
20040822,0.0
20040823,0.0
20040824,0.0
20040825,0.0
20040826,0.0
20040827,0.0
20040828,0.0
20040829,0.0
20040830,0.0
20040831,0.0
20040901,0.0
20040902,0.0
20040903,0.0
20040904,0.0
20040905,0.0
20040906,0.0
20040907,0.0
20040908,0.0
20040909,0.0
20040910,0.0
20040911,0.0
20040912,0.0
20040913,0.0
20040914,0.0
20040915,0.0
20040916,0.0
20040917,0.0
20040918,0.0
20040919,0.0
20040920,0.0
20040921,0.0
20040922,0.0
20040923,1.37
20040924,0.0
20040925,0.0
20040926,0.0
20040927,0.0
20040928,0.0
20040929,0.0
20040930,0.0
20041001,0.0
20041002,0.0
20041003,0.0
20041004,0.0
20041005,0.0
20041006,0.0
20041007,0.0
20041008,0.0
20041009,0.0
20041010,0.01
20041011,0.0
20041012,0.0
20041013,0.05
20041014,0.03
